,label_ko,class2,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,class3,class4,comment
3689,매출총이익,,20230101-20230331,136867719148.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3690,판매비와관리비,,20230101-20230331,97725032279.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3691,당기순이익(손실),,20230101-20230331,35695179571.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3692,기본주당이익(손실),기본주당이익(손실),20230101-20230331,2195.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3693,수익(매출액),,20220101-20220331,585084729392.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3694,매출원가,,20220101-20220331,376420539520.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3695,매출총이익,,20220101-20220331,208664189872.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3696,판매비와관리비,,20220101-20220331,80745382896.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3697,당기순이익(손실),,20220101-20220331,97261425718.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3698,기본주당이익(손실),기본주당이익(손실),20220101-20220331,5980.0,20230515002633,분기보고서 (2023.03),20230515,2023-05-15,108320,525934,LX세미콘,,,
3717,수익(매출액),,20220701-20220930,478638916678.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3718,매출원가,,20220701-20220930,320113580148.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3719,매출총이익,,20220701-20220930,158525336530.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3720,판매비와관리비,,20220701-20220930,98100795841.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3721,당기순이익(손실),,20220701-20220930,41076174628.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3722,기본주당이익(손실),기본주당이익(손실),20220701-20220930,2526.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3723,수익(매출액),,20220101-20220930,1662882878307.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3724,매출원가,,20220101-20220930,1093540466197.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3725,매출총이익,,20220101-20220930,569342412110.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3726,판매비와관리비,,20220101-20220930,271410398540.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3727,당기순이익(손실),,20220101-20220930,221369361317.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3728,기본주당이익(손실),기본주당이익(손실),20220101-20220930,13611.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3729,수익(매출액),,20210701-20210930,505394416600.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3730,매출원가,,20210701-20210930,308869630987.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3731,매출총이익,,20210701-20210930,196524785613.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3732,판매비와관리비,,20210701-20210930,67539799629.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3733,당기순이익(손실),,20210701-20210930,104469838131.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3734,기본주당이익(손실),기본주당이익(손실),20210701-20210930,6423.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3735,수익(매출액),,20210101-20210930,1360293286378.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3736,매출원가,,20210101-20210930,887814018794.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3737,매출총이익,,20210101-20210930,472479267584.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3738,판매비와관리비,,20210101-20210930,188701790863.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3739,당기순이익(손실),,20210101-20210930,228184530476.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3740,기본주당이익(손실),기본주당이익(손실),20210101-20210930,14030.0,20221114001156,분기보고서 (2022.09),20221114,2022-11-14,108320,525934,LX세미콘,,,
3765,수익(매출액),,20220101-20220331,585084729392.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3766,매출원가,,20220101-20220331,376420539520.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3767,매출총이익,,20220101-20220331,208664189872.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3768,판매비와관리비,,20220101-20220331,80745382896.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3769,당기순이익(손실),,20220101-20220331,97261425718.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3770,기본주당이익(손실),기본주당이익(손실),20220101-20220331,5980.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3771,수익(매출액),,20210101-20210331,405623574114.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3772,매출원가,,20210101-20210331,290674312143.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3773,매출총이익,,20210101-20210331,114949261971.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3774,판매비와관리비,,20210101-20210331,55708100710.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3775,당기순이익(손실),,20210101-20210331,50819813863.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3776,기본주당이익(손실),기본주당이익(손실),20210101-20210331,3125.0,20220516000897,분기보고서 (2022.03),20220516,2022-05-16,108320,525934,LX세미콘,,,
3777,매출원가,,20230701-20230930,848098603767.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3778,매출총이익,,20230701-20230930,191335018027.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3779,판매비와관리비,,20230701-20230930,85816348753.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3780,영업이익,,20230701-20230930,94550427279.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3781,매출원가,,20230101-20230930,2542042945171.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3782,매출총이익,,20230101-20230930,466517509957.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3783,판매비와관리비,,20230101-20230930,243140069632.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3784,영업이익,,20230101-20230930,194393878900.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3785,매출원가,,20220701-20220930,683295238646.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3786,매출총이익,,20220701-20220930,103017176818.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3787,판매비와관리비,,20220701-20220930,40044749199.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3788,영업이익,,20220701-20220930,56052754362.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3789,매출원가,,20220101-20220930,2029412176366.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3790,매출총이익,,20220101-20220930,283237002791.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3791,판매비와관리비,,20220101-20220930,167966463180.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3792,영업이익,,20220101-20220930,93427442318.0,20231113000543,분기보고서 (2023.09),20231113,2023-11-13,298040,1316245,효성중공업,,,
3793,매출원가,,20220701-20220930,683295238646.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3794,매출총이익,,20220701-20220930,103017176818.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3795,판매비와관리비,,20220701-20220930,40044749199.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3796,영업이익,,20220701-20220930,56052754362.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3797,매출원가,,20220101-20220930,2029412176366.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3798,매출총이익,,20220101-20220930,283237002791.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3799,판매비와관리비,,20220101-20220930,167966463180.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3800,영업이익,,20220101-20220930,93427442318.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3801,매출원가,,20210701-20210930,635306364948.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3802,매출총이익,,20210701-20210930,96926996736.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3803,판매비와관리비,,20210701-20210930,65245882524.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3804,영업이익,,20210701-20210930,23474652852.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3805,매출원가,,20210101-20210930,1747094638709.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3806,매출총이익,,20210101-20210930,273883173534.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3807,판매비와관리비,,20210101-20210930,169708441604.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3808,영업이익,,20210101-20210930,81303747395.0,20221111001023,분기보고서 (2022.09),20221111,2022-11-11,298040,1316245,효성중공업,,,
3825,수익(매출액),,20230701-20230930,2990107869677.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3826,매출원가,,20230701-20230930,2694237407992.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3827,매출총이익,,20230701-20230930,295870461685.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3828,판매비와관리비,,20230701-20230930,105624710032.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3829,당기순이익(손실),,20230701-20230930,109915710486.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3830,기본주당이익(손실),기본주당이익(손실),20230701-20230930,264.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3831,수익(매출액),,20230101-20230930,8869622015743.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3832,매출원가,,20230101-20230930,7953852954424.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3833,매출총이익,,20230101-20230930,915769061319.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3834,판매비와관리비,,20230101-20230930,331170047900.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3835,당기순이익(손실),,20230101-20230930,412220298573.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3836,기본주당이익(손실),기본주당이익(손실),20230101-20230930,986.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3837,수익(매출액),,20220701-20220930,2520510828864.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3838,매출원가,,20220701-20220930,2186397341122.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3839,매출총이익,,20220701-20220930,334113487742.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3840,판매비와관리비,,20220701-20220930,128623802352.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3841,당기순이익(손실),,20220701-20220930,174349778584.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3842,기본주당이익(손실),기본주당이익(손실),20220701-20220930,417.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3843,수익(매출액),,20220101-20220930,7210877558731.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3844,매출원가,,20220101-20220930,6333600600824.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3845,매출총이익,,20220101-20220930,877276957907.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3846,판매비와관리비,,20220101-20220930,364046517906.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3847,당기순이익(손실),,20220101-20220930,396390832113.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3848,기본주당이익(손실),기본주당이익(손실),20220101-20220930,958.0,20231114002308,분기보고서 (2023.09),20231114,2023-11-14,047040,124540,대우건설,,,
3865,매출원가,,20230101-20230331,2321328621473.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3866,매출총이익,,20230101-20230331,286788824506.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3867,판매비와관리비,,20230101-20230331,110111507407.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3868,당기순이익(손실),,20230101-20230331,98253292297.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3869,매출원가,,20220101-20220331,1914734762750.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3870,매출총이익,,20220101-20220331,334746803575.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3871,판매비와관리비,,20220101-20220331,113459714119.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3872,당기순이익(손실),,20220101-20220331,173619538488.0,20230515002330,분기보고서 (2023.03),20230515,2023-05-15,047040,124540,대우건설,,,
3885,매출원가,,20220701-20220930,2186397341122.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3886,매출총이익,,20220701-20220930,334113487742.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3887,판매비와관리비,,20220701-20220930,128623802352.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3888,당기순이익(손실),,20220701-20220930,174349778584.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3889,매출원가,,20220101-20220930,6333600600824.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3890,매출총이익,,20220101-20220930,877276957907.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3891,판매비와관리비,,20220101-20220930,364046517906.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3892,당기순이익(손실),,20220101-20220930,396390832113.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3893,매출원가,,20210701-20210930,1860455551711.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3894,매출총이익,,20210701-20210930,239666194903.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3895,판매비와관리비,,20210701-20210930,127378571550.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3896,당기순이익(손실),,20210701-20210930,89426524446.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3897,매출원가,,20210101-20210930,5357665756545.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3898,매출총이익,,20210101-20210930,888809415537.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3899,판매비와관리비,,20210101-20210930,354847794430.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3900,당기순이익(손실),,20210101-20210930,376308122791.0,20221114002276,[기재정정]분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3901,매출원가,,20220701-20220930,2186397341122.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3902,매출총이익,,20220701-20220930,334113487742.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3903,판매비와관리비,,20220701-20220930,128623802352.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3904,당기순이익(손실),,20220701-20220930,174349778584.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3905,매출원가,,20220101-20220930,6333600600824.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3906,매출총이익,,20220101-20220930,877276957907.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3907,판매비와관리비,,20220101-20220930,364046517906.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3908,당기순이익(손실),,20220101-20220930,396390832113.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3909,매출원가,,20210701-20210930,1860455551711.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3910,매출총이익,,20210701-20210930,239666194903.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3911,판매비와관리비,,20210701-20210930,127378571550.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3912,당기순이익(손실),,20210701-20210930,89426524446.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3913,매출원가,,20210101-20210930,5357665756545.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3914,매출총이익,,20210101-20210930,888809415537.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3915,판매비와관리비,,20210101-20210930,354847794430.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3916,당기순이익(손실),,20210101-20210930,376308122791.0,20221114001581,분기보고서 (2022.09),20221114,2022-11-14,047040,124540,대우건설,,,
3933,매출원가,,20220101-20220331,1914734762750.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3934,매출총이익,,20220101-20220331,334746803575.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3935,판매비와관리비,,20220101-20220331,113459714119.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3936,당기순이익(손실),,20220101-20220331,173619538488.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3937,매출원가,,20210101-20210331,1598956439705.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3938,매출총이익,,20210101-20210331,340006351284.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3939,판매비와관리비,,20210101-20210331,110636919471.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3940,당기순이익(손실),,20210101-20210331,147861347529.0,20220516000843,분기보고서 (2022.03),20220516,2022-05-16,047040,124540,대우건설,,,
3941,수익(매출액),,20230701-20230930,1182845459436.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3942,매출원가,,20230701-20230930,1035372015394.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3943,매출총이익,,20230701-20230930,147473444042.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3944,판매비와관리비,,20230701-20230930,64723528462.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3945,당기순이익(손실),,20230701-20230930,63691614281.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3946,수익(매출액),,20230101-20230930,3648025471964.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3947,매출원가,,20230101-20230930,3142873039319.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3948,매출총이익,,20230101-20230930,505152432645.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3949,판매비와관리비,,20230101-20230930,184403470787.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3950,당기순이익(손실),,20230101-20230930,267116948879.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3951,수익(매출액),,20220701-20220930,1071435331359.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3952,매출원가,,20220701-20220930,953027401825.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3953,매출총이익,,20220701-20220930,118407929534.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3954,판매비와관리비,,20220701-20220930,69891906936.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3955,당기순이익(손실),,20220701-20220930,43742098708.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3956,수익(매출액),,20220101-20220930,2932165114558.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3957,매출원가,,20220101-20220930,2582084191432.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3958,매출총이익,,20220101-20220930,350080923126.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3959,판매비와관리비,,20220101-20220930,182177963877.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3960,당기순이익(손실),,20220101-20220930,145090539707.0,20231114001574,분기보고서 (2023.09),20231114,2023-11-14,005850,125521,에스엘,,,
3981,수익(매출액),,20230101-20230331,1210800346378.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3982,매출원가,,20230101-20230331,1047894046361.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3983,매출총이익,,20230101-20230331,162906300017.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3984,판매비와관리비,,20230101-20230331,58840904421.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3985,당기순이익(손실),,20230101-20230331,94228557687.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3986,수익(매출액),,20220101-20220331,844768588622.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3987,매출원가,,20220101-20220331,749018319310.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3988,매출총이익,,20220101-20220331,95750269312.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3989,판매비와관리비,,20220101-20220331,54763803758.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
3990,당기순이익(손실),,20220101-20220331,40532025379.0,20230515001873,분기보고서 (2023.03),20230515,2023-05-15,005850,125521,에스엘,,,
4006,수익(매출액),,20220701-20220930,1071435331359.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4007,매출원가,,20220701-20220930,953027401825.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4008,매출총이익,,20220701-20220930,118407929534.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4009,판매비와관리비,,20220701-20220930,69891906936.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4010,당기순이익(손실),,20220701-20220930,43742098708.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4011,수익(매출액),,20220101-20220930,2932165114558.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4012,매출원가,,20220101-20220930,2582084191432.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4013,매출총이익,,20220101-20220930,350080923126.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4014,판매비와관리비,,20220101-20220930,182177963877.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4015,당기순이익(손실),,20220101-20220930,145090539707.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4016,수익(매출액),,20210701-20210930,712822690955.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4017,매출원가,,20210701-20210930,647295003772.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4018,매출총이익,,20210701-20210930,65527687183.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4019,판매비와관리비,,20210701-20210930,42858383668.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4020,당기순이익(손실),,20210701-20210930,16648825098.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
4021,수익(매출액),,20210101-20210930,2173090336182.0,20221114001643,분기보고서 (2022.09),20221114,2022-11-14,005850,125521,에스엘,,,
