,trade_date,Unnamed: 0,concept_id,label_ko,label_en,class0,class1,class2,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name
120,2023-02-14,9651.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,135200140583.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
121,2023-02-14,9652.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,231635720084.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
122,2023-02-14,9653.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,9135710768.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
123,2023-02-14,9654.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,32415744457.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
124,2023-02-14,9655.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,41551455225.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
125,2023-02-14,9656.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,190084264859.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
126,2023-02-14,9657.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220331,89396251335.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
127,2023-02-14,9658.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220331,121590819389.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
128,2023-02-14,9659.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220331,210987070724.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
129,2023-02-14,9660.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220331,6404763400.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
130,2023-02-14,9661.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220331,28568824749.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
131,2023-02-14,9662.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220331,34973588149.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
132,2023-02-14,9663.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220331,176013482575.0,20230214001235.0,분기보고서 (2022.12),20230214.0,2023-02-14,8110.0,157104.0,대동전자
133,2023-02-14,13762.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,296731323377.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
134,2023-02-14,13763.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,351984490523.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
135,2023-02-14,13764.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,648715813900.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
136,2023-02-14,13765.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,75278253066.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
137,2023-02-14,13766.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,27717338301.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
138,2023-02-14,13767.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,102995591367.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
139,2023-02-14,13768.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,545720222533.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
140,2023-02-14,13769.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220630,300912871770.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
141,2023-02-14,13770.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220630,327918972537.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
142,2023-02-14,13771.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220630,628831844307.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
143,2023-02-14,13772.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220630,50087988802.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
144,2023-02-14,13773.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220630,27559419744.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
145,2023-02-14,13774.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220630,77647408546.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
146,2023-02-14,13775.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220630,551184435761.0,20230214000971.0,반기보고서 (2022.12),20230214.0,2023-02-14,21820.0,134316.0,세원정공
147,2023-02-14,15691.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,9397448540.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
148,2023-02-14,15692.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,167338897422.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
149,2023-02-14,15693.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,176736345962.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
150,2023-02-14,15694.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,576352670.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
151,2023-02-14,15695.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,40536000000.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
152,2023-02-14,15696.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,41112352670.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
153,2023-02-14,15697.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,135623993292.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
154,2023-02-14,15698.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220930,10337100451.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
155,2023-02-14,15699.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220930,170472092760.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
156,2023-02-14,15700.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220930,180809193211.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
157,2023-02-14,15701.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220930,489954975.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
158,2023-02-14,15702.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220930,43916894293.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
159,2023-02-14,15703.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220930,44406849268.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
160,2023-02-14,15704.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,136402343943.0,20230214001308.0,반기보고서 (2022.12),20230214.0,2023-02-14,357430.0,1442966.0,마스턴프리미어리츠
161,2023-02-14,17843.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20221231,87781954434.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
162,2023-02-14,17844.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20221231,223411013269.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
163,2023-02-14,17845.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20221231,311192967703.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
164,2023-02-14,17846.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20221231,85263323068.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
165,2023-02-14,17847.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20221231,93665193591.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
166,2023-02-14,17848.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20221231,178928516659.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
167,2023-02-14,17849.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20221231,132264451044.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
168,2023-02-14,17850.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20220930,84705727453.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
169,2023-02-14,17851.0,ifrs-full_NoncurrentAssets,비유동자산,Non-current assets,재무상태표 [abstract],자산 [abstract],비유동자산,,20220930,222608166911.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
170,2023-02-14,17852.0,ifrs-full_Assets,자산총계,Total assets,재무상태표 [abstract],자산 [abstract],자산총계,,20220930,307313894364.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
171,2023-02-14,17853.0,ifrs-full_CurrentLiabilities,유동부채,Current liabilities,재무상태표 [abstract],부채 [abstract],유동부채,,20220930,79004754624.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
172,2023-02-14,17854.0,ifrs-full_NoncurrentLiabilities,비유동부채,Non-current liabilities,재무상태표 [abstract],부채 [abstract],비유동부채,,20220930,94719621375.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
173,2023-02-14,17855.0,ifrs-full_Liabilities,부채총계,Total liabilities,재무상태표 [abstract],부채 [abstract],부채총계,,20220930,173724375999.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
174,2023-02-14,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
175,2023-02-15,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
176,2023-02-16,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
177,2023-02-17,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
178,2023-02-18,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
179,2023-02-19,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
180,2023-02-20,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
181,2023-02-21,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
182,2023-02-22,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
183,2023-02-23,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
184,2023-02-24,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
185,2023-02-25,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
186,2023-02-26,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
187,2023-02-27,17856.0,ifrs-full_Equity,자본총계,Total equity,재무상태표 [abstract],자본 [abstract],자본총계,,20220930,133589518365.0,20230214000838.0,분기보고서 (2022.12),20230214.0,2023-02-14,8870.0,168401.0,금비
188,2023-02-28,13594.0,ifrs-full_CurrentAssets,유동자산,Current assets,재무상태표 [abstract],자산 [abstract],유동자산,,20200630,249177282038.0,20230228006838.0,[기재정정]사업보고서 (2020.06),20230228.0,2023-02-28,21820.0,134316.0,세원정공
