,label_ko,class3,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,comment,class4
386,총포괄손익,,20220701-20220930,246157927000.0,20231114002212,분기보고서 (2023.09),20231114,2023-11-14,047050,124504,포스코인터내셔널,,
387,당기순이익(손실),,20220101-20220930,511832612000.0,20231114002212,분기보고서 (2023.09),20231114,2023-11-14,047050,124504,포스코인터내셔널,,
388,총포괄손익,,20220101-20220930,688028531000.0,20231114002212,분기보고서 (2023.09),20231114,2023-11-14,047050,124504,포스코인터내셔널,,
397,당기순이익(손실),,20230101-20230331,191297784000.0,20230515001613,분기보고서 (2023.03),20230515,2023-05-15,047050,124504,포스코인터내셔널,,
398,총포괄손익,,20230101-20230331,255801349000.0,20230515001613,분기보고서 (2023.03),20230515,2023-05-15,047050,124504,포스코인터내셔널,,
399,당기순이익(손실),,20220101-20220331,163129060000.0,20230515001613,분기보고서 (2023.03),20230515,2023-05-15,047050,124504,포스코인터내셔널,,
400,총포괄손익,,20220101-20220331,174444861000.0,20230515001613,분기보고서 (2023.03),20230515,2023-05-15,047050,124504,포스코인터내셔널,,
407,당기순이익(손실),,20220701-20220930,112759614000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
408,총포괄손익,,20220701-20220930,246157927000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
409,당기순이익(손실),,20220101-20220930,511832612000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
410,총포괄손익,,20220101-20220930,688028531000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
411,당기순이익(손실),,20210701-20210930,68954253000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
412,총포괄손익,,20210701-20210930,107019275000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
413,당기순이익(손실),,20210101-20210930,288092602000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
414,총포괄손익,,20210101-20210930,324745062000.0,20221114000781,분기보고서 (2022.09),20221114,2022-11-14,047050,124504,포스코인터내셔널,,
423,당기순이익(손실),,20220101-20220331,163129060000.0,20220513000936,분기보고서 (2022.03),20220513,2022-05-13,047050,124504,포스코인터내셔널,,
424,총포괄손익,,20220101-20220331,174444861000.0,20220513000936,분기보고서 (2022.03),20220513,2022-05-13,047050,124504,포스코인터내셔널,,
425,당기순이익(손실),,20210101-20210331,92857298000.0,20220513000936,분기보고서 (2022.03),20220513,2022-05-13,047050,124504,포스코인터내셔널,,
426,총포괄손익,,20210101-20210331,102256446000.0,20220513000936,분기보고서 (2022.03),20220513,2022-05-13,047050,124504,포스코인터내셔널,,
427,당기순이익(손실),,20230701-20230930,95413000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
428,총포괄손익,,20230701-20230930,592875000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
429,당기순이익(손실),,20230101-20230930,705734000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
430,총포괄손익,,20230101-20230930,1968864000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
431,당기순이익(손실),,20220701-20220930,2614087000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
432,총포괄손익,,20220701-20220930,4643353000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
433,당기순이익(손실),,20220101-20220930,8691808000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
434,총포괄손익,,20220101-20220930,11917359000000.0,20231110000589,분기보고서 (2023.09),20231110,2023-11-10,011200,164645,HMM,,
449,당기순이익(손실),,20230101-20230331,285315000000.0,20230515001036,분기보고서 (2023.03),20230515,2023-05-15,011200,164645,HMM,,
450,총포괄손익,,20230101-20230331,902509000000.0,20230515001036,분기보고서 (2023.03),20230515,2023-05-15,011200,164645,HMM,,
451,당기순이익(손실),,20220101-20220331,3131734000000.0,20230515001036,분기보고서 (2023.03),20230515,2023-05-15,011200,164645,HMM,,
452,총포괄손익,,20220101-20220331,3376722000000.0,20230515001036,분기보고서 (2023.03),20230515,2023-05-15,011200,164645,HMM,,
459,당기순이익(손실),,20220701-20220930,2605315000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
460,총포괄손익,,20220701-20220930,4625419000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
461,당기순이익(손실),,20220101-20220930,8670118000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
462,총포괄손익,,20220101-20220930,11880615000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
463,당기순이익(손실),,20210701-20210930,2299828000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
464,총포괄손익,,20210701-20210930,2573900000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
465,당기순이익(손실),,20210101-20210930,2664414000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
466,총포괄손익,,20210101-20210930,3039888000000.0,20221109000177,분기보고서 (2022.09),20221109,2022-11-09,011200,164645,HMM,,
475,당기순이익(손실),,20220101-20220331,3131734000000.0,20220725000023,[기재정정]분기보고서 (2022.03),20220725,2022-07-25,011200,164645,HMM,,
476,총포괄손익,,20220101-20220331,3376722000000.0,20220725000023,[기재정정]분기보고서 (2022.03),20220725,2022-07-25,011200,164645,HMM,,
477,당기순이익(손실),,20210101-20210331,154060000000.0,20220725000023,[기재정정]분기보고서 (2022.03),20220725,2022-07-25,011200,164645,HMM,,
478,총포괄손익,,20210101-20210331,250118000000.0,20220725000023,[기재정정]분기보고서 (2022.03),20220725,2022-07-25,011200,164645,HMM,,
479,당기순이익(손실),,20220101-20220331,3131734000000.0,20220513000332,분기보고서 (2022.03),20220513,2022-05-13,011200,164645,HMM,,
480,총포괄손익,,20220101-20220331,3376722000000.0,20220513000332,분기보고서 (2022.03),20220513,2022-05-13,011200,164645,HMM,,
481,당기순이익(손실),,20210101-20210331,154060000000.0,20220513000332,분기보고서 (2022.03),20220513,2022-05-13,011200,164645,HMM,,
482,총포괄손익,,20210101-20210331,250118000000.0,20220513000332,분기보고서 (2022.03),20220513,2022-05-13,011200,164645,HMM,,
489,당기순이익(손실),,20230701-20230930,833285000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
490,총포괄손익,,20230701-20230930,1119826000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
491,당기순이익(손실),,20230101-20230930,-5982299000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
492,총포괄손익,,20230101-20230930,-5681647000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
493,당기순이익(손실),,20220701-20220930,-5884213000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
494,총포괄손익,,20220701-20220930,-5095304000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
495,당기순이익(손실),,20220101-20220930,-16645957000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
496,총포괄손익,,20220101-20220930,-14977044000000.0,20231114002735,분기보고서 (2023.09),20231114,2023-11-14,015760,159193,한국전력공사,,
505,당기순이익(손실),,20230101-20230331,-4911233000000.0,20230525000312,[기재정정]분기보고서 (2023.03),20230525,2023-05-25,015760,159193,한국전력공사,,
506,총포괄손익,,20230101-20230331,-4997042000000.0,20230525000312,[기재정정]분기보고서 (2023.03),20230525,2023-05-25,015760,159193,한국전력공사,,
507,당기순이익(손실),,20220101-20220331,-5925924000000.0,20230525000312,[기재정정]분기보고서 (2023.03),20230525,2023-05-25,015760,159193,한국전력공사,,
508,총포괄손익,,20220101-20220331,-5546950000000.0,20230525000312,[기재정정]분기보고서 (2023.03),20230525,2023-05-25,015760,159193,한국전력공사,,
515,당기순이익(손실),,20230101-20230331,-4911233000000.0,20230515002886,분기보고서 (2023.03),20230515,2023-05-15,015760,159193,한국전력공사,,
516,총포괄손익,,20230101-20230331,-4997042000000.0,20230515002886,분기보고서 (2023.03),20230515,2023-05-15,015760,159193,한국전력공사,,
517,당기순이익(손실),,20220101-20220331,-5925924000000.0,20230515002886,분기보고서 (2023.03),20230515,2023-05-15,015760,159193,한국전력공사,,
518,총포괄손익,,20220101-20220331,-5546950000000.0,20230515002886,분기보고서 (2023.03),20230515,2023-05-15,015760,159193,한국전력공사,,
531,당기순이익(손실),,20220701-20220930,-5884213000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
532,총포괄손익,,20220701-20220930,-5095304000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
533,당기순이익(손실),,20220101-20220930,-16645957000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
534,총포괄손익,,20220101-20220930,-14977044000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
535,당기순이익(손실),,20210701-20210930,-1025885000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
536,총포괄손익,,20210701-20210930,-885567000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
537,당기순이익(손실),,20210101-20210930,-1575454000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
538,총포괄손익,,20210101-20210930,-1084100000000.0,20221114002696,분기보고서 (2022.09),20221114,2022-11-14,015760,159193,한국전력공사,,
547,당기순이익(손실),,20220101-20220331,-5925924000000.0,20220516002453,분기보고서 (2022.03),20220516,2022-05-16,015760,159193,한국전력공사,,
548,총포괄손익,,20220101-20220331,-5546950000000.0,20220516002453,분기보고서 (2022.03),20220516,2022-05-16,015760,159193,한국전력공사,,
549,당기순이익(손실),,20210101-20210331,112398000000.0,20220516002453,분기보고서 (2022.03),20220516,2022-05-16,015760,159193,한국전력공사,,
550,총포괄손익,,20210101-20210331,352275000000.0,20220516002453,분기보고서 (2022.03),20220516,2022-05-16,015760,159193,한국전력공사,,
551,당기순이익(손실),,20230701-20230930,333286997748.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
552,총포괄손익,,20230701-20230930,345320379350.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
553,당기순이익(손실),,20230101-20230930,809441199680.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
554,총포괄손익,,20230101-20230930,808501361890.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
555,당기순이익(손실),,20220701-20220930,463140138419.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
556,총포괄손익,,20220701-20220930,488350561808.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
557,당기순이익(손실),,20220101-20220930,1065361113020.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
558,총포괄손익,,20220101-20220930,1154003116023.0,20231114002901,분기보고서 (2023.09),20231114,2023-11-14,033780,244455,케이티앤지,,
567,당기순이익(손실),,20230101-20230331,274227983169.0,20230515002645,분기보고서 (2023.03),20230515,2023-05-15,033780,244455,케이티앤지,,
568,총포괄손익,,20230101-20230331,293918174400.0,20230515002645,분기보고서 (2023.03),20230515,2023-05-15,033780,244455,케이티앤지,,
569,당기순이익(손실),,20220101-20220331,263375646779.0,20230515002645,분기보고서 (2023.03),20230515,2023-05-15,033780,244455,케이티앤지,,
570,총포괄손익,,20220101-20220331,280092589002.0,20230515002645,분기보고서 (2023.03),20230515,2023-05-15,033780,244455,케이티앤지,,
577,당기순이익(손실),,20220701-20220930,463140138419.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
578,총포괄손익,,20220701-20220930,488350561808.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
579,당기순이익(손실),,20220101-20220930,1065361113020.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
580,총포괄손익,,20220101-20220930,1154003116023.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
581,당기순이익(손실),,20210701-20210930,359578306018.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
582,총포괄손익,,20210701-20210930,370088571977.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
583,당기순이익(손실),,20210101-20210930,878582434376.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
584,총포괄손익,,20210101-20210930,928902259049.0,20221114002553,분기보고서 (2022.09),20221114,2022-11-14,033780,244455,케이티앤지,,
593,당기순이익(손실),,20220101-20220331,263375646779.0,20220516002604,분기보고서 (2022.03),20220516,2022-05-16,033780,244455,케이티앤지,,
594,총포괄손익,,20220101-20220331,280092589002.0,20220516002604,분기보고서 (2022.03),20220516,2022-05-16,033780,244455,케이티앤지,,
595,당기순이익(손실),,20210101-20210331,272607800829.0,20220516002604,분기보고서 (2022.03),20220516,2022-05-16,033780,244455,케이티앤지,,
596,총포괄손익,,20210101-20210331,289965143875.0,20220516002604,분기보고서 (2022.03),20220516,2022-05-16,033780,244455,케이티앤지,,
597,총포괄손익,,20230701-20230930,-12388826000.0,20231114001059,분기보고서 (2023.09),20231114,2023-11-14,329180,1390344,HD현대중공업,,
598,총포괄손익,,20230101-20230930,-16099762000.0,20231114001059,분기보고서 (2023.09),20231114,2023-11-14,329180,1390344,HD현대중공업,,
599,총포괄손익,,20220701-20220930,52279921000.0,20231114001059,분기보고서 (2023.09),20231114,2023-11-14,329180,1390344,HD현대중공업,,
600,총포괄손익,,20220101-20220930,-155716602000.0,20231114001059,분기보고서 (2023.09),20231114,2023-11-14,329180,1390344,HD현대중공업,,
605,총포괄손익,,20230101-20230331,-24277110000.0,20230515002433,분기보고서 (2023.03),20230515,2023-05-15,329180,1390344,HD현대중공업,,
606,총포괄손익,,20220101-20220331,-142842557000.0,20230515002433,분기보고서 (2023.03),20230515,2023-05-15,329180,1390344,HD현대중공업,,
