Unnamed: 0,label_ko,fs_date,amount,rcp_no,report_nm,rcept_dt,available_at,stock_code,corp_code,corp_name,date,fs_start_date,fs_end_date,year,quarter,end_quarter
148,매출원가,20220101-20220331,47072057000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2022-01-01,2022-03-31,2022,1,1
149,매출총이익,20220101-20220331,30709441000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2022-01-01,2022-03-31,2022,1,1
150,판매비와관리비,20220101-20220331,16588032000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2022-01-01,2022-03-31,2022,1,1
151,영업이익,20220101-20220331,14121409000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2022-01-01,2022-03-31,2022,1,1
152,당기순이익(손실),20220101-20220331,11324628000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2022-01-01,2022-03-31,2022,1,1
153,기본주당이익(손실),20220101-20220331,1638.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2022-01-01,2022-03-31,2022,1,1
154,수익(매출액),20210101-20210331,65388503000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
155,매출원가,20210101-20210331,41499985000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
156,매출총이익,20210101-20210331,23888518000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
157,판매비와관리비,20210101-20210331,14505650000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
158,영업이익,20210101-20210331,9382868000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
159,당기순이익(손실),20210101-20210331,7141685000000.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
160,기본주당이익(손실),20210101-20210331,1044.0,20220516001751,분기보고서 (2022.03),20220516,2022-05-16,005930,126380,삼성전자,2022-05-16,2021-01-01,2021-03-31,2021,1,1
161,매출원가,20230701-20230930,6881973000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2023-07-01,2023-09-30,2023,3,3
162,매출총이익,20230701-20230930,1341569000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2023-07-01,2023-09-30,2023,3,3
163,매출원가,20230101-20230930,21774291000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2023-01-01,2023-09-30,2023,1,3
164,매출총이익,20230101-20230930,3969855000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2023-01-01,2023-09-30,2023,1,3
165,매출원가,20220701-20220930,6253208000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2022-07-01,2022-09-30,2022,3,3
166,매출총이익,20220701-20220930,1394949000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2022-07-01,2022-09-30,2022,3,3
167,매출원가,20220101-20220930,14069185000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2022-01-01,2022-09-30,2022,1,3
168,매출총이익,20220101-20220930,2991881000000.0,20231114001430,분기보고서 (2023.09),20231114,2023-11-14,373220,1515323,LG에너지솔루션,2023-11-14,2022-01-01,2022-09-30,2022,1,3
169,매출원가,20230401-20230630,7439411000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2023-04-01,2023-06-30,2023,2,2
170,매출총이익,20230401-20230630,1334076000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2023-04-01,2023-06-30,2023,2,2
171,매출원가,20230101-20230630,14892318000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2023-01-01,2023-06-30,2023,1,2
172,매출총이익,20230101-20230630,2628286000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2023-01-01,2023-06-30,2023,1,2
173,매출원가,20220401-20220630,4248734000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2022-04-01,2022-06-30,2022,2,2
174,매출총이익,20220401-20220630,821827000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2022-04-01,2022-06-30,2022,2,2
175,매출원가,20220101-20220630,7815976000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2022-01-01,2022-06-30,2022,1,2
176,매출총이익,20220101-20220630,1596933000000.0,20230814002063,반기보고서 (2023.06),20230814,2023-08-14,373220,1515323,LG에너지솔루션,2023-08-14,2022-01-01,2022-06-30,2022,1,2
177,매출원가,20230101-20230331,7452907000000.0,20230515002279,분기보고서 (2023.03),20230515,2023-05-15,373220,1515323,LG에너지솔루션,2023-05-15,2023-01-01,2023-03-31,2023,1,1
178,매출총이익,20230101-20230331,1294210000000.0,20230515002279,분기보고서 (2023.03),20230515,2023-05-15,373220,1515323,LG에너지솔루션,2023-05-15,2023-01-01,2023-03-31,2023,1,1
179,매출원가,20220101-20220331,3567242000000.0,20230515002279,분기보고서 (2023.03),20230515,2023-05-15,373220,1515323,LG에너지솔루션,2023-05-15,2022-01-01,2022-03-31,2022,1,1
180,매출총이익,20220101-20220331,775106000000.0,20230515002279,분기보고서 (2023.03),20230515,2023-05-15,373220,1515323,LG에너지솔루션,2023-05-15,2022-01-01,2022-03-31,2022,1,1
181,매출원가,20220101-20221231,21308077000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2022-01-01,2022-12-31,2022,1,4
182,매출총이익,20220101-20221231,4290532000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2022-01-01,2022-12-31,2022,1,4
183,당기순이익(손실),20220101-20221231,779826000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2022-01-01,2022-12-31,2022,1,4
184,매출원가,20210101-20211231,13953123000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2021-01-01,2021-12-31,2021,1,4
185,매출총이익,20210101-20211231,3898783000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2021-01-01,2021-12-31,2021,1,4
186,당기순이익(손실),20210101-20211231,929868000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2021-01-01,2021-12-31,2021,1,4
187,매출원가,20201201-20201231,1237020000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2020-12-01,2020-12-31,2020,4,4
188,매출총이익,20201201-20201231,224048000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2020-12-01,2020-12-31,2020,4,4
189,당기순이익(손실),20201201-20201231,-451771000000.0,20230315001342,사업보고서 (2022.12),20230315,2023-03-15,373220,1515323,LG에너지솔루션,2023-03-15,2020-12-01,2020-12-31,2020,4,4
190,매출원가,20220701-20220930,6253208000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2022-07-01,2022-09-30,2022,3,3
191,매출총이익,20220701-20220930,1394949000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2022-07-01,2022-09-30,2022,3,3
192,매출원가,20220101-20220930,14069185000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2022-01-01,2022-09-30,2022,1,3
193,매출총이익,20220101-20220930,2991881000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2022-01-01,2022-09-30,2022,1,3
194,매출원가,20210701-20210930,3270719000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2021-07-01,2021-09-30,2021,3,3
195,매출총이익,20210701-20210930,756695000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2021-07-01,2021-09-30,2021,3,3
196,매출원가,20210101-20210930,10159353000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2021-01-01,2021-09-30,2021,1,3
197,매출총이익,20210101-20210930,3253193000000.0,20221114001585,분기보고서 (2022.09),20221114,2022-11-14,373220,1515323,LG에너지솔루션,2022-11-14,2021-01-01,2021-09-30,2021,1,3
198,매출원가,20220401-20220630,4248734000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2022-04-01,2022-06-30,2022,2,2
199,매출총이익,20220401-20220630,821827000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2022-04-01,2022-06-30,2022,2,2
200,매출원가,20220101-20220630,7815976000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2022-01-01,2022-06-30,2022,1,2
201,매출총이익,20220101-20220630,1596933000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2022-01-01,2022-06-30,2022,1,2
202,매출원가,20210401-20210630,3411817000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2021-04-01,2021-06-30,2021,2,2
203,매출총이익,20210401-20210630,1719199000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2021-04-01,2021-06-30,2021,2,2
204,매출원가,20210101-20210630,6888634000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2021-01-01,2021-06-30,2021,1,2
205,매출총이익,20210101-20210630,2496498000000.0,20220816002372,반기보고서 (2022.06),20220816,2022-08-16,373220,1515323,LG에너지솔루션,2022-08-16,2021-01-01,2021-06-30,2021,1,2
206,매출원가,20220101-20220331,3567242000000.0,20220516001898,분기보고서 (2022.03),20220516,2022-05-16,373220,1515323,LG에너지솔루션,2022-05-16,2022-01-01,2022-03-31,2022,1,1
207,매출총이익,20220101-20220331,775106000000.0,20220516001898,분기보고서 (2022.03),20220516,2022-05-16,373220,1515323,LG에너지솔루션,2022-05-16,2022-01-01,2022-03-31,2022,1,1
208,매출원가,20210101-20210331,3476817000000.0,20220516001898,분기보고서 (2022.03),20220516,2022-05-16,373220,1515323,LG에너지솔루션,2022-05-16,2021-01-01,2021-03-31,2021,1,1
209,매출총이익,20210101-20210331,777299000000.0,20220516001898,분기보고서 (2022.03),20220516,2022-05-16,373220,1515323,LG에너지솔루션,2022-05-16,2021-01-01,2021-03-31,2021,1,1
210,매출원가,20230701-20230930,11177109000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2023-07-01,2023-09-30,2023,3,3
211,매출총이익,20230701-20230930,2317717000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2023-07-01,2023-09-30,2023,3,3
212,영업이익,20230701-20230930,860426000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2023-07-01,2023-09-30,2023,3,3
213,매출원가,20230101-20230930,35079485000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2023-01-01,2023-09-30,2023,1,3
214,매출총이익,20230101-20230930,7035498000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2023-01-01,2023-09-30,2023,1,3
215,영업이익,20230101-20230930,2281769000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2023-01-01,2023-09-30,2023,1,3
216,매출원가,20220701-20220930,11235377000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2022-07-01,2022-09-30,2022,3,3
217,매출총이익,20220701-20220930,2749245000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2022-07-01,2022-09-30,2022,3,3
218,영업이익,20220701-20220930,911381000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2022-07-01,2022-09-30,2022,3,3
219,매출원가,20220101-20220930,29650108000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2022-01-01,2022-09-30,2022,1,3
220,매출총이익,20220101-20220930,7676973000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2022-01-01,2022-09-30,2022,1,3
221,영업이익,20220101-20220930,2769982000000.0,20231114000753,분기보고서 (2023.09),20231114,2023-11-14,051910,356361,LG화학,2023-11-14,2022-01-01,2022-09-30,2022,1,3
222,매출원가,20230401-20230630,12111772000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2023-04-01,2023-06-30,2023,2,2
223,매출총이익,20230401-20230630,2429749000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2023-04-01,2023-06-30,2023,2,2
224,매출원가,20230101-20230630,24272900000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2023-01-01,2023-06-30,2023,1,2
225,매출총이익,20230101-20230630,4754887000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2023-01-01,2023-06-30,2023,1,2
226,매출원가,20220401-20220630,9713491000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2022-04-01,2022-06-30,2022,2,2
227,매출총이익,20220401-20220630,2526420000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2022-04-01,2022-06-30,2022,2,2
228,매출원가,20220101-20220630,18811466000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2022-01-01,2022-06-30,2022,1,2
229,매출총이익,20220101-20220630,5023445000000.0,20230814002119,반기보고서 (2023.06),20230814,2023-08-14,051910,356361,LG화학,2023-08-14,2022-01-01,2022-06-30,2022,1,2
230,매출원가,20230101-20230331,12161129000000.0,20230515002419,분기보고서 (2023.03),20230515,2023-05-15,051910,356361,LG화학,2023-05-15,2023-01-01,2023-03-31,2023,1,1
231,매출총이익,20230101-20230331,2325137000000.0,20230515002419,분기보고서 (2023.03),20230515,2023-05-15,051910,356361,LG화학,2023-05-15,2023-01-01,2023-03-31,2023,1,1
232,매출원가,20220101-20220331,9097976000000.0,20230515002419,분기보고서 (2023.03),20230515,2023-05-15,051910,356361,LG화학,2023-05-15,2022-01-01,2022-03-31,2022,1,1
233,매출총이익,20220101-20220331,2497021000000.0,20230515002419,분기보고서 (2023.03),20230515,2023-05-15,051910,356361,LG화학,2023-05-15,2022-01-01,2022-03-31,2022,1,1
234,매출원가,20220101-20221231,41878426000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2022-01-01,2022-12-31,2022,1,4
235,매출총이익,20220101-20221231,9986462000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2022-01-01,2022-12-31,2022,1,4
236,영업이익,20220101-20221231,2995698000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2022-01-01,2022-12-31,2022,1,4
237,당기순이익(손실),20220101-20221231,2195518000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2022-01-01,2022-12-31,2022,1,4
238,매출원가,20210101-20211231,31384656000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2021-01-01,2021-12-31,2021,1,4
239,매출총이익,20210101-20211231,11214628000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2021-01-01,2021-12-31,2021,1,4
240,영업이익,20210101-20211231,5026370000000.0,20230324001178,[기재정정]사업보고서 (2022.12),20230324,2023-03-24,051910,356361,LG화학,2023-03-24,2021-01-01,2021-12-31,2021,1,4
