,티커,buy_date,종가,buy_count,buy_amount
4445,003495,20231127,23550,52,1224600
4446,005725,20231127,2880,443,1275840
4447,102260,20231127,4420,301,1330420
4448,012330,20231127,232000,5,1160000
4449,007570,20231127,15050,90,1354500
4450,000520,20231127,6110,198,1209780
4451,000155,20231127,53000,27,1431000
4452,006890,20231127,12990,101,1311990
4453,229640,20231127,13470,111,1495170
4454,002990,20231127,5450,245,1335250
4455,092230,20231127,51800,24,1243200
4456,023150,20231127,6870,194,1332780
4457,020760,20231127,990,1354,1340460
4458,005945,20231127,9910,129,1278390
4459,010820,20231127,3350,371,1242850
4460,006125,20231128,31350,42,1316700
4461,002780,20231128,1246,1081,1346926
4462,001560,20231128,8460,151,1277460
4463,004365,20231128,6930,196,1358280
4464,010955,20231128,49600,25,1240000
4465,003495,20231128,23600,52,1227200
4466,005725,20231128,2850,443,1262550
4467,102260,20231128,4470,301,1345470
4468,012330,20231128,233500,5,1167500
4469,007570,20231128,15070,90,1356300
4470,000520,20231128,6260,198,1239480
4471,000155,20231128,51900,27,1401300
4472,006890,20231128,12970,101,1309970
4473,229640,20231128,14100,111,1565100
4474,002990,20231128,5480,245,1342600
4475,092230,20231128,52100,24,1250400
4476,023150,20231128,6820,194,1323080
4477,020760,20231128,1024,1354,1386496
4478,005945,20231128,9910,129,1278390
4479,010820,20231128,3360,371,1246560
4480,006125,20231129,31600,42,1327200
4481,002780,20231129,1193,1081,1289633
4482,001560,20231129,8200,151,1238200
4483,004365,20231129,6760,196,1324960
4484,010955,20231129,49600,25,1240000
4485,003495,20231129,23400,52,1216800
4486,005725,20231129,2900,443,1284700
4487,102260,20231129,4465,301,1343965
4488,012330,20231129,230500,5,1152500
4489,007570,20231129,14850,90,1336500
4490,000520,20231129,6140,198,1215720
4491,000155,20231129,52200,27,1409400
4492,006890,20231129,12790,101,1291790
4493,229640,20231129,13590,111,1508490
4494,002990,20231129,5420,245,1327900
4495,092230,20231129,51600,24,1238400
4496,023150,20231129,6690,194,1297860
4497,020760,20231129,1110,1354,1502940
4498,005945,20231129,9900,129,1277100
4499,010820,20231129,3335,371,1237285
4500,006660,20231130,9040,144,1301760
4501,000157,20231130,72200,18,1299600
4502,071970,20231130,11880,109,1294920
4503,002600,20231130,170800,7,1195600
4504,012280,20231130,940,1386,1302840
4505,058430,20231130,52800,24,1267200
4506,023800,20231130,8000,162,1296000
4507,007860,20231130,8150,159,1295850
4508,007610,20231130,3000,434,1302000
4509,241560,20231130,45600,28,1276800
4510,004060,20231130,532,2449,1302868
4511,005850,20231130,32550,40,1302000
4512,002320,20231130,25050,52,1302600
4513,026940,20231130,4075,319,1299925
4514,000370,20231130,4045,322,1302490
4515,000325,20231130,67100,19,1274900
4516,006390,20231130,15650,83,1298950
4517,009900,20231130,19250,67,1289750
4518,104700,20231130,6460,201,1298460
4519,214420,20231130,4135,315,1302525
4520,006660,20231201,9000,144,1296000
4521,000157,20231201,71300,18,1283400
4522,071970,20231201,12120,109,1321080
4523,002600,20231201,172300,7,1206100
4524,012280,20231201,917,1386,1270962
4525,058430,20231201,51300,24,1231200
4526,023800,20231201,8020,162,1299240
4527,007860,20231201,8000,159,1272000
4528,007610,20231201,3000,434,1302000
4529,241560,20231201,43600,28,1220800
4530,004060,20231201,532,2449,1302868
4531,005850,20231201,30600,40,1224000
4532,002320,20231201,25250,52,1313000
4533,026940,20231201,3920,319,1250480
4534,000370,20231201,4045,322,1302490
4535,000325,20231201,59500,19,1130500
4536,006390,20231201,15620,83,1296460
4537,009900,20231201,18440,67,1235480
4538,104700,20231201,6450,201,1296450
4539,214420,20231201,4125,315,1299375
4540,006660,20231204,8950,144,1288800
4541,000157,20231204,71000,18,1278000
4542,071970,20231204,12000,109,1308000
4543,002600,20231204,172200,7,1205400
4544,012280,20231204,907,1386,1257102
4545,058430,20231204,50600,24,1214400
4546,023800,20231204,7870,162,1274940
4547,007860,20231204,7990,159,1270410
4548,007610,20231204,3000,434,1302000
4549,241560,20231204,43450,28,1216600
4550,004060,20231204,504,2449,1234296
4551,005850,20231204,30850,40,1234000
4552,002320,20231204,24800,52,1289600
4553,026940,20231204,4125,319,1315875
4554,000370,20231204,4020,322,1294440
4555,000325,20231204,58400,19,1109600
4556,006390,20231204,15580,83,1293140
4557,009900,20231204,18350,67,1229450
4558,104700,20231204,6510,201,1308510
4559,214420,20231204,4200,315,1323000
4560,006660,20231205,8960,144,1290240
4561,000157,20231205,70400,18,1267200
4562,071970,20231205,11650,109,1269850
4563,002600,20231205,172000,7,1204000
4564,012280,20231205,895,1386,1240470
4565,058430,20231205,49000,24,1176000
4566,023800,20231205,7840,162,1270080
4567,007860,20231205,7870,159,1251330
4568,007610,20231205,3000,434,1302000
4569,241560,20231205,43300,28,1212400
4570,004060,20231205,486,2449,1190214
4571,005850,20231205,30600,40,1224000
4572,002320,20231205,25350,52,1318200
4573,026940,20231205,4080,319,1301520
4574,000370,20231205,4050,322,1304100
4575,000325,20231205,60400,19,1147600
4576,006390,20231205,15640,83,1298120
4577,009900,20231205,18120,67,1214040
4578,104700,20231205,6470,201,1300470
4579,214420,20231205,4240,315,1335600
4580,006660,20231206,8950,144,1288800
4581,000157,20231206,69900,18,1258200
4582,071970,20231206,11360,109,1238240
4583,002600,20231206,172000,7,1204000
4584,012280,20231206,902,1386,1250172
4585,058430,20231206,49550,24,1189200
4586,023800,20231206,7900,162,1279800
4587,007860,20231206,7690,159,1222710
4588,007610,20231206,3000,434,1302000
4589,241560,20231206,43100,28,1206800
4590,004060,20231206,492,2449,1204908
4591,005850,20231206,30500,40,1220000
4592,002320,20231206,26000,52,1352000
4593,026940,20231206,4010,319,1279190
4594,000370,20231206,4075,322,1312150
4595,000325,20231206,60200,19,1143800
4596,006390,20231206,15580,83,1293140
4597,009900,20231206,18110,67,1213370
4598,104700,20231206,6480,201,1302480
4599,214420,20231206,4165,315,1311975
4600,006660,20231207,8900,144,1281600
4601,000157,20231207,69900,18,1258200
4602,071970,20231207,10770,109,1173930
4603,002600,20231207,171000,7,1197000
4604,012280,20231207,898,1386,1244628
4605,058430,20231207,49200,24,1180800
4606,023800,20231207,7830,162,1268460
4607,007860,20231207,7510,159,1194090
4608,007610,20231207,3000,434,1302000
4609,241560,20231207,42350,28,1185800
4610,004060,20231207,492,2449,1204908
4611,005850,20231207,30500,40,1220000
4612,002320,20231207,25100,52,1305200
4613,026940,20231207,3945,319,1258455
4614,000370,20231207,4065,322,1308930
4615,000325,20231207,59800,19,1136200
4616,006390,20231207,15540,83,1289820
4617,009900,20231207,18000,67,1206000
4618,104700,20231207,6520,201,1310520
4619,214420,20231207,4065,315,1280475
4620,006660,20231208,8810,144,1268640
4621,000157,20231208,70300,18,1265400
4622,071970,20231208,10920,109,1190280
4623,002600,20231208,172600,7,1208200
4624,012280,20231208,905,1386,1254330
4625,058430,20231208,50300,24,1207200
4626,023800,20231208,7820,162,1266840
4627,007860,20231208,7560,159,1202040
4628,007610,20231208,3000,434,1302000
4629,241560,20231208,43000,28,1204000
4630,004060,20231208,471,2449,1153479
4631,005850,20231208,30950,40,1238000
4632,002320,20231208,25150,52,1307800
4633,026940,20231208,4880,319,1556720
4634,000370,20231208,4145,322,1334690
4635,000325,20231208,54500,19,1035500
4636,006390,20231208,15600,83,1294800
4637,009900,20231208,18040,67,1208680
4638,104700,20231208,6520,201,1310520
4639,214420,20231208,4100,315,1291500
4640,006660,20231211,8790,144,1265760
4641,000157,20231211,70100,18,1261800
4642,071970,20231211,11190,109,1219710
4643,002600,20231211,175900,7,1231300
4644,012280,20231211,905,1386,1254330
4645,058430,20231211,50300,24,1207200
4646,023800,20231211,7910,162,1281420
4647,007860,20231211,7660,159,1217940
4648,007610,20231211,3000,434,1302000
4649,241560,20231211,43150,28,1208200
4650,004060,20231211,471,2449,1153479
4651,005850,20231211,31000,40,1240000
4652,002320,20231211,24850,52,1292200
4653,026940,20231211,5390,319,1719410
4654,000370,20231211,4150,322,1336300
4655,000325,20231211,49800,19,946200
4656,006390,20231211,15580,83,1293140
4657,009900,20231211,18290,67,1225430
4658,104700,20231211,6510,201,1308510
4659,214420,20231211,4145,315,1305675
4660,006660,20231212,8780,144,1264320
4661,000157,20231212,69800,18,1256400
4662,071970,20231212,11320,109,1233880
4663,002600,20231212,174400,7,1220800
4664,012280,20231212,909,1386,1259874
4665,058430,20231212,50200,24,1204800
4666,023800,20231212,7890,162,1278180
4667,007860,20231212,7700,159,1224300
4668,007610,20231212,3000,434,1302000
4669,241560,20231212,43300,28,1212400
4670,004060,20231212,457,2449,1119193
4671,005850,20231212,31300,40,1252000
4672,002320,20231212,25100,52,1305200
4673,026940,20231212,5050,319,1610950
4674,000370,20231212,4070,322,1310540
4675,000325,20231212,48100,19,913900
4676,006390,20231212,15610,83,1295630
4677,009900,20231212,18430,67,1234810
4678,104700,20231212,6480,201,1302480
4679,214420,20231212,4100,315,1291500
4680,006660,20231213,8760,144,1261440
4681,000157,20231213,70100,18,1261800
4682,071970,20231213,11150,109,1215350
4683,002600,20231213,174400,7,1220800
4684,012280,20231213,893,1386,1237698
4685,058430,20231213,49200,24,1180800
4686,023800,20231213,7680,162,1244160
4687,007860,20231213,7490,159,1190910
4688,007610,20231213,3000,434,1302000
4689,241560,20231213,42950,28,1202600
4690,004060,20231213,455,2449,1114295
4691,005850,20231213,30800,40,1232000
4692,002320,20231213,24350,52,1266200
4693,026940,20231213,5250,319,1674750
4694,000370,20231213,4065,322,1308930
4695,000325,20231213,46700,19,887300
4696,006390,20231213,15580,83,1293140
4697,009900,20231213,18610,67,1246870
4698,104700,20231213,6450,201,1296450
4699,214420,20231213,4095,315,1289925
4700,006660,20231214,8800,144,1267200
4701,000157,20231214,70700,18,1272600
4702,071970,20231214,11500,109,1253500
4703,002600,20231214,173500,7,1214500
4704,012280,20231214,886,1386,1227996
4705,058430,20231214,49900,24,1197600
4706,023800,20231214,7950,162,1287900
4707,007860,20231214,7620,159,1211580
4708,007610,20231214,3000,434,1302000
4709,241560,20231214,44000,28,1232000
4710,004060,20231214,452,2449,1106948
4711,005850,20231214,30700,40,1228000
4712,002320,20231214,23900,52,1242800
4713,026940,20231214,5050,319,1610950
4714,000370,20231214,4065,322,1308930
4715,000325,20231214,46700,19,887300
4716,006390,20231214,15550,83,1290650
4717,009900,20231214,18520,67,1240840
4718,104700,20231214,6440,201,1294440
4719,214420,20231214,4100,315,1291500
4720,006660,20231215,8780,144,1264320
4721,000157,20231215,71000,18,1278000
4722,071970,20231215,11560,109,1260040
4723,002600,20231215,172000,7,1204000
4724,012280,20231215,877,1386,1215522
4725,058430,20231215,51000,24,1224000
4726,023800,20231215,8130,162,1317060
4727,007860,20231215,8050,159,1279950
4728,007610,20231215,3000,434,1302000
4729,241560,20231215,47300,28,1324400
4730,004060,20231215,456,2449,1116744
4731,005850,20231215,32850,40,1314000
4732,002320,20231215,23350,52,1214200
4733,026940,20231215,4655,319,1484945
4734,000370,20231215,4020,322,1294440
4735,000325,20231215,48400,19,919600
4736,006390,20231215,15670,83,1300610
4737,009900,20231215,18560,67,1243520
4738,104700,20231215,6430,201,1292430
4739,214420,20231215,4120,315,1297800
4740,006660,20231218,8740,144,1258560
4741,000157,20231218,72500,18,1305000
4742,071970,20231218,11570,109,1261130
4743,002600,20231218,172400,7,1206800
4744,012280,20231218,881,1386,1221066
4745,058430,20231218,51600,24,1238400
4746,023800,20231218,8170,162,1323540
4747,007860,20231218,8300,159,1319700
4748,007610,20231218,3000,434,1302000
4749,241560,20231218,47100,28,1318800
4750,004060,20231218,456,2449,1116744
4751,005850,20231218,33850,40,1354000
4752,002320,20231218,23550,52,1224600
4753,026940,20231218,4540,319,1448260
4754,000370,20231218,4010,322,1291220
4755,000325,20231218,46750,19,888250
4756,006390,20231218,15680,83,1301440
4757,009900,20231218,18560,67,1243520
4758,104700,20231218,6450,201,1296450
4759,214420,20231218,4205,315,1324575
4760,006660,20231219,8780,144,1264320
4761,000157,20231219,72100,18,1297800
4762,071970,20231219,11170,109,1217530
4763,002600,20231219,172600,7,1208200
4764,012280,20231219,884,1386,1225224
4765,058430,20231219,51600,24,1238400
4766,023800,20231219,8220,162,1331640
4767,007860,20231219,8150,159,1295850
4768,007610,20231219,3000,434,1302000
4769,241560,20231219,46300,28,1296400
4770,004060,20231219,450,2449,1102050
4771,005850,20231219,34050,40,1362000
4772,002320,20231219,23200,52,1206400
4773,026940,20231219,4325,319,1379675
4774,000370,20231219,3975,322,1279950
4775,000325,20231219,44000,19,836000
4776,006390,20231219,15700,83,1303100
4777,009900,20231219,18350,67,1229450
4778,104700,20231219,6450,201,1296450
4779,214420,20231219,4200,315,1323000
4780,006660,20231220,8870,144,1277280
4781,000157,20231220,74000,18,1332000
4782,071970,20231220,11200,109,1220800
4783,002600,20231220,174200,7,1219400
4784,012280,20231220,884,1386,1225224
4785,058430,20231220,51100,24,1226400
4786,023800,20231220,8230,162,1333260
4787,007860,20231220,8420,159,1338780
4788,007610,20231220,3000,434,1302000
4789,241560,20231220,50200,28,1405600
4790,004060,20231220,454,2449,1111846
4791,005850,20231220,35600,40,1424000
4792,002320,20231220,24500,52,1274000
4793,026940,20231220,4270,319,1362130
4794,000370,20231220,4055,322,1305710
4795,000325,20231220,43700,19,830300
4796,006390,20231220,15740,83,1306420
4797,009900,20231220,18900,67,1266300
4798,104700,20231220,6510,201,1308510
4799,214420,20231220,4270,315,1345050
4800,006660,20231221,8790,144,1265760
4801,000157,20231221,72300,18,1301400
4802,071970,20231221,10980,109,1196820
4803,002600,20231221,172200,7,1205400
4804,012280,20231221,886,1386,1227996
4805,058430,20231221,51900,24,1245600
4806,023800,20231221,8120,162,1315440
4807,007860,20231221,8360,159,1329240
4808,007610,20231221,3000,434,1302000
4809,241560,20231221,49750,28,1393000
4810,004060,20231221,457,2449,1119193
4811,005850,20231221,35800,40,1432000
4812,002320,20231221,24250,52,1261000
4813,026940,20231221,4270,319,1362130
4814,000370,20231221,4035,322,1299270
4815,000325,20231221,41700,19,792300
4816,006390,20231221,15780,83,1309740
4817,009900,20231221,18890,67,1265630
4818,104700,20231221,6500,201,1306500
4819,214420,20231221,4215,315,1327725
4820,006660,20231222,8780,144,1264320
4821,000157,20231222,72100,18,1297800
4822,071970,20231222,11020,109,1201180
4823,002600,20231222,173700,7,1215900
4824,012280,20231222,884,1386,1225224
4825,058430,20231222,50700,24,1216800
4826,023800,20231222,8110,162,1313820
4827,007860,20231222,8210,159,1305390
4828,007610,20231222,3000,434,1302000
4829,241560,20231222,49350,28,1381800
4830,004060,20231222,452,2449,1106948
4831,005850,20231222,35500,40,1420000
4832,002320,20231222,24400,52,1268800
4833,026940,20231222,4155,319,1325445
4834,000370,20231222,4025,322,1296050
4835,000325,20231222,45200,19,858800
4836,006390,20231222,15920,83,1321360
4837,009900,20231222,18810,67,1260270
4838,104700,20231222,6550,201,1316550
4839,214420,20231222,4185,315,1318275
4840,006660,20231226,8720,144,1255680
4841,000157,20231226,71600,18,1288800
4842,071970,20231226,10840,109,1181560
4843,002600,20231226,175000,7,1225000
4844,012280,20231226,886,1386,1227996
4845,058430,20231226,50700,24,1216800
4846,023800,20231226,8140,162,1318680
4847,007860,20231226,8100,159,1287900
4848,007610,20231226,3000,434,1302000
4849,241560,20231226,49750,28,1393000
4850,004060,20231226,449,2449,1099601
4851,005850,20231226,35450,40,1418000
4852,002320,20231226,24100,52,1253200
4853,026940,20231226,4250,319,1355750
4854,000370,20231226,4065,322,1308930
4855,000325,20231226,41500,19,788500
4856,006390,20231226,16020,83,1329660
4857,009900,20231226,18600,67,1246200
4858,104700,20231226,6680,201,1342680
4859,214420,20231226,4150,315,1307250
4860,006660,20231227,8740,144,1258560
4861,000157,20231227,69800,18,1256400
4862,071970,20231227,11010,109,1200090
4863,002600,20231227,174500,7,1221500
4864,012280,20231227,880,1386,1219680
4865,058430,20231227,58100,24,1394400
4866,023800,20231227,8000,162,1296000
4867,007860,20231227,8110,159,1289490
4868,007610,20231227,3000,434,1302000
4869,241560,20231227,49750,28,1393000
4870,004060,20231227,448,2449,1097152
4871,005850,20231227,34650,40,1386000
4872,002320,20231227,24150,52,1255800
4873,026940,20231227,4165,319,1328635
4874,000370,20231227,4020,322,1294440
4875,000325,20231227,37350,19,709650
4876,006390,20231227,15630,83,1297290
4877,009900,20231227,18660,67,1250220
4878,104700,20231227,6600,201,1326600
4879,214420,20231227,4115,315,1296225
4880,006660,20231228,8740,144,1258560
4881,000157,20231228,71200,18,1281600
4882,071970,20231228,11700,109,1275300
4883,002600,20231228,172800,7,1209600
4884,012280,20231228,886,1386,1227996
4885,058430,20231228,56600,24,1358400
4886,023800,20231228,8100,162,1312200
4887,007860,20231228,8590,159,1365810
4888,007610,20231228,3000,434,1302000
4889,241560,20231228,50400,28,1411200
4890,004060,20231228,452,2449,1106948
